prevalence,pr_auc,roc_auc,brier,logloss,mean_p,median_p,prec_top_1,captured_top_1,k_top_1,prec_top_5,captured_top_5,k_top_5,prec_top_10,captured_top_10,k_top_10,prec_top_20,captured_top_20,k_top_20
0.10783777058969893,0.22189340710003666,0.6797859411805043,0.09145915763613839,0.3205224206163694,0.11103023498661663,0.0967734092099013,0.37,74,200,0.33565737051792827,337,1004,0.2643106022896964,531,2009,0.21871112216969396,879,4019
0.1096635156977029,0.21496415188991874,0.6657402621321358,0.09335369746897498,0.32661972283170637,0.11285078268963407,0.0989154597726426,0.36764705882352944,75,204,0.3176470588235294,324,1020,0.2616364527192553,534,2041,0.20867009551800147,852,4083
0.10518717642373557,0.22404967895563557,0.6771331850581241,0.08942072168141961,0.31531294273005767,0.11122169417746432,0.0972433949451716,0.45,90,200,0.3187250996015936,320,1004,0.25747011952191234,517,2008,0.21160069703759024,850,4017
0.10916901199822249,0.21357883607920924,0.672939556934117,0.09299236516616109,0.3250643398712331,0.11209381191779254,0.0982848682600081,0.37623762376237624,76,202,0.2994071146245059,303,1012,0.2577777777777778,522,2025,0.2123456790123457,860,4050
0.10898263027295285,0.2281238406425976,0.6790907592627425,0.09207887166160209,0.32226897531944354,0.11244064171826579,0.0973029687387874,0.373134328358209,75,201,0.34955312810327704,352,1007,0.2838709677419355,572,2015,0.21985111662531018,886,4030
0.1089313880126183,0.19757572508955007,0.6671530206711089,0.09352730943697013,0.3266603045773583,0.11232882414478007,0.0986816556460356,0.297029702970297,60,202,0.26232741617357,266,1014,0.23767258382642997,482,2028,0.2063100813408923,837,4057
0.10452061599602583,0.20632414698671564,0.6709146542235782,0.08960409398678973,0.31623918279642244,0.11201477808088613,0.098036306597856,0.3283582089552239,66,201,0.30318091451292245,305,1006,0.25732737208147044,518,2013,0.211872826626925,853,4026
0.1086645978030639,0.21139294640896358,0.6649360043710075,0.09274052018282455,0.3248755368806184,0.11210974699255027,0.0985298198086114,0.3645320197044335,74,203,0.3192118226600985,324,1015,0.2605911330049261,529,2030,0.20960591133004927,851,4060
0.10450880859958196,0.20832079455281688,0.6632123803172485,0.0896866597670312,0.3169840870843567,0.1117851824431438,0.0980071055845347,0.43,86,200,0.30278884462151395,304,1004,0.2498755599800896,502,2009,0.20109507217521155,808,4018
0.10994353056714952,0.21785528197157994,0.6654071221069406,0.09344936696542018,0.32687990024832503,0.1130979420439554,0.0982848682600081,0.39901477832512317,81,203,0.3349705304518664,341,1018,0.2632612966601179,536,2036,0.20672722808740487,842,4073
0.1097615168123241,0.2023892295195617,0.6569748300241338,0.09407028254304665,0.3291993999801793,0.11239051787594508,0.0988944202930332,0.33663366336633666,68,202,0.30039525691699603,304,1012,0.24395061728395062,494,2025,0.20469135802469135,829,4050
0.1059174540029836,0.20888568090450485,0.6634173990923666,0.090782911029174,0.3200213525859175,0.11211089264055962,0.0987283082953397,0.39800995024875624,80,201,0.29850746268656714,300,1005,0.24614619592242665,495,2011,0.20164097463948286,811,4022
0.1078426509251451,0.21313804745221557,0.665250468101932,0.0920427426865705,0.323158877651843,0.11171603684203256,0.0974461714184061,0.38308457711442784,77,201,0.31678252234359483,319,1007,0.2575682382133995,519,2015,0.20590424212354255,830,4031
0.10677546983184966,0.21345284464101552,0.670524255726547,0.09108880092135754,0.32020410336854904,0.11267667630125486,0.09880098234939394,0.3712871287128713,75,202,0.3066271018793274,310,1011,0.2596439169139466,525,2022,0.21414441147378832,866,4044
0.10692515239332467,0.20925841368973785,0.6727187404249267,0.09136513501581192,0.32070922862059315,0.1111525894152875,0.09786441288780376,0.38,76,200,0.298,298,1000,0.25487256371814093,510,2001,0.20939530234882558,838,4002
0.10362434921906287,0.21141455748617238,0.6658903770684375,0.08878154646354626,0.31438406273338476,0.11032489458562605,0.09739571547149,0.3969849246231156,79,199,0.3166332665330661,316,998,0.2553830746119179,510,1997,0.20851063829787234,833,3995
0.10362386908587531,0.21228424585569858,0.6795388160002628,0.0885456129314384,0.3126083826988788,0.11162814992806756,0.0980108275543481,0.3564356435643564,72,202,0.3135509396636993,317,1011,0.24975272007912958,505,2022,0.20716934487021013,838,4045
0.10518688786727963,0.2043259905454682,0.668445864467073,0.09025445017215807,0.3179896422570287,0.11111588248680085,0.09731787473878695,0.355,71,200,0.285,285,1000,0.2513743128435782,503,2001,0.20789605197401298,832,4002
0.10582799224921748,0.20518023787199224,0.669178613754353,0.09068739378460881,0.3191319259414637,0.11094905182312896,0.0979067019255287,0.36318407960199006,73,201,0.29025844930417494,292,1006,0.2485089463220676,500,2012,0.20472049689440994,824,4025
0.10396607632826141,0.20243141581305918,0.651703464245041,0.08963970729187777,0.3176722504787628,0.11078698637302122,0.098226482769583,0.445,89,200,0.3063872255489022,307,1002,0.23502994011976047,471,2004,0.19356447992017958,776,4009
0.10260398374391651,0.2021136978206766,0.6740911537810643,0.0881987671287023,0.3120517508753756,0.11084116374077613,0.0973577702534562,0.31155778894472363,62,199,0.2931726907630522,292,996,0.2483692925238334,495,1993,0.20697441043652784,825,3986
0.10887216556094663,0.20679179542995604,0.6727404086746166,0.09291875465445698,0.32476891050435036,0.11100645124789417,0.0978405849066432,0.3681592039800995,74,201,0.288404360753221,291,1009,0.2501238236750867,505,2019,0.2102005446892795,849,4039
0.10458488228004957,0.19674568290408,0.6612666739249917,0.0901800934072509,0.31832650298312604,0.11110984803466453,0.097802198571934,0.3582089552238806,72,201,0.28075396825396826,283,1008,0.24144769459593457,487,2017,0.1962825278810409,792,4035
0.10643863179074446,0.2103709724323783,0.6667168901952889,0.0910479385529817,0.320238358359028,0.10990006489363946,0.0966857234638056,0.4090909090909091,81,198,0.3008048289738431,299,994,0.2560362173038229,509,1988,0.2022132796780684,804,3976
0.10694128131498168,0.19813482562608595,0.6613074045328176,0.0919731325076735,0.3231578768389457,0.1120646280046956,0.09783124474521025,0.31840796019900497,64,201,0.27849355797819625,281,1009,0.237741456166419,480,2019,0.2064867541470661,834,4039
0.10387350206354731,0.22042027233958444,0.6811368627217443,0.08843261723722565,0.312260551298487,0.1116536674146813,0.0974150925921371,0.417910447761194,84,201,0.3164179104477612,318,1005,0.25310790651417203,509,2011,0.21059174540029835,847,4022
0.10829914487667441,0.21456864738777454,0.6606207514919429,0.09248909285356999,0.32491160643844297,0.11329081633616356,0.0987283082953397,0.40594059405940597,82,202,0.29673590504451036,300,1011,0.25061789421651015,507,2023,0.20687098368759269,837,4046
0.10800039362330249,0.22121753838282993,0.6687214421676291,0.09179271964570851,0.3222137190915871,0.11228076310742749,0.09807360664715155,0.41379310344827586,84,203,0.33267716535433073,338,1016,0.2588582677165354,526,2032,0.21136811023622049,859,4064
0.10417395651087229,0.20845563330541525,0.6730655877078768,0.08924554728466912,0.3149945801302622,0.111454251704177,0.0971024314801251,0.36,72,200,0.31,310,1000,0.2475,495,2000,0.2041989502624344,817,4001
0.10357071414282856,0.20502582544852135,0.6644281426378892,0.08899756499660982,0.3150686439302377,0.11054982531382687,0.09780070707265524,0.40703517587939697,81,199,0.3023023023023023,302,999,0.24512256128064033,490,1999,0.20055013753438358,802,3999
0.11280903250924665,0.21198512551305296,0.6596407139716507,0.09606344066901944,0.33433031965199356,0.1132879150943538,0.09918379734007596,0.375609756097561,77,205,0.31256085686465435,321,1027,0.2599805258033106,534,2054,0.20954003407155025,861,4109
0.10708809417816689,0.20609812689533594,0.6651705184253446,0.09176120166019074,0.32232891276525943,0.11217565430727143,0.0980231184961968,0.36633663366336633,74,202,0.296039603960396,299,1010,0.24443344878772885,494,2021,0.2000989364333416,809,4043
0.10307845084409135,0.19395636770027025,0.65118042346971,0.0892416056144045,0.3166129696820465,0.11029695013961988,0.0974271387767587,0.3681592039800995,74,201,0.2840119165839126,286,1007,0.22989076464746772,463,2014,0.19463753723932473,784,4028
0.10863384707466707,0.19994654793466815,0.6535924688098601,0.09334316333241562,0.32743486249066783,0.11141253597901137,0.0972388310420773,0.335,67,200,0.2964071856287425,297,1002,0.24251497005988024,486,2004,0.19805437765028686,794,4009
0.10586772749875684,0.21513688786879684,0.6759202455470128,0.09016526486368233,0.31720756081207035,0.11171656097254909,0.09818241067272265,0.4129353233830846,83,201,0.3144278606965174,316,1005,0.26355047240179014,530,2011,0.20835405271009447,838,4022
0.10560078953861338,0.20207845872459634,0.6603547663551402,0.0907610248094877,0.3199118057912691,0.11208203858857811,0.0979248985352719,0.3465346534653465,70,202,0.3050345508390918,309,1013,0.2527147087857848,512,2026,0.19861830742659758,805,4053
0.10772775078880152,0.23559748120623814,0.6898692262472503,0.09075749328304973,0.31794485047954885,0.1120952284634413,0.0981537491244214,0.4623115577889447,92,199,0.3376753507014028,337,998,0.2725450901803607,544,1996,0.22714750813924367,907,3993
0.10784459292254392,0.20603530885849358,0.6693228464498809,0.09223929587201751,0.3232161058623993,0.11166584139159438,0.0982329261195861,0.31683168316831684,64,202,0.29207920792079206,295,1010,0.25495049504950495,515,2020,0.20960158376639446,847,4041
0.10470600040136464,0.20951170096302107,0.6624349751889742,0.08980229395929874,0.31732678174266193,0.11114371524650701,0.09793814031644495,0.3869346733668342,77,199,0.29819277108433734,297,996,0.2533868539889614,505,1993,0.20346211741093828,811,3986
0.10543773243542065,0.20782516426148653,0.6776550567153308,0.09019069886286472,0.3169961418645301,0.11127062271848592,0.0973690159660436,0.3484848484848485,69,198,0.2947686116700201,293,994,0.25540472599296127,508,1989,0.20809248554913296,828,3979
0.1067152781199192,0.2112689538373845,0.6715539589199828,0.09113681679490292,0.3202661016492828,0.11234074704031778,0.0976378284002351,0.37623762376237624,76,202,0.29980276134122286,304,1014,0.2523410547067521,512,2029,0.20916481892091648,849,4059
0.11094066999851551,0.2241604306826196,0.6681875439495155,0.09399231270931799,0.32818477390596157,0.11205346359227496,0.0978119784175473,0.4207920792079208,85,202,0.3237623762376238,327,1010,0.2693069306930693,544,2020,0.21727295223954465,878,4041
0.10508844076698211,0.2056492974522327,0.6725648508821649,0.09001460334217803,0.3169586198130321,0.11140779504205943,0.0978805100821016,0.3582089552238806,72,201,0.3072348860257681,310,1009,0.25322101090188304,511,2018,0.20292368681863232,819,4036
0.10503746056782334,0.20160055481525335,0.6619328074045849,0.09042615844958016,0.3190500147245348,0.11263709354122843,0.0985980082112241,0.35148514851485146,71,202,0.28895463510848124,293,1014,0.23520710059171598,477,2028,0.19398570372196203,787,4057
0.10581591201823046,0.19249055131012804,0.6641063758598151,0.09126461145559656,0.3208800195705453,0.11127111007704843,0.0981032607513138,0.2835820895522388,57,201,0.2705649157581764,273,1009,0.24182358771060455,488,2018,0.1989100817438692,803,4037
0.10523418734987991,0.208791125238882,0.6701169349019325,0.09011466213857813,0.3175478326312906,0.11110035220172125,0.0971488638585758,0.34673366834170855,69,199,0.2982982982982983,298,999,0.2527527527527528,505,1998,0.2092092092092092,836,3996
0.10994042636994732,0.21736518737317798,0.6586589846744121,0.09369317618605312,0.32825540667854297,0.11127564899727356,0.0981264502023882,0.43842364532019706,89,203,0.3083743842364532,313,1015,0.2530773018217627,514,2031,0.20728705071393402,842,4062
0.1052264113305406,0.21306556172145832,0.6633918085711674,0.09008393325474477,0.31808237248324717,0.11080484393420154,0.0978590981312443,0.44,88,200,0.3003992015968064,301,1002,0.2523690773067332,506,2005,0.20124688279301745,807,4010
0.10531342683355954,0.21216618983583357,0.6758624966844844,0.08989766809462714,0.31640777572213985,0.11007317412882761,0.0969686537020762,0.3939393939393939,78,198,0.30985915492957744,308,994,0.26244343891402716,522,1989,0.2131724484665661,848,3978
0.10478269497916254,0.19724118577689673,0.6556042589285114,0.09036353332732425,0.3192597361586897,0.11104370774020564,0.0981264502023882,0.31840796019900497,64,201,0.30685203574975173,309,1007,0.24962779156327544,503,2015,0.19598114611758868,790,4031
0.10660653219011747,0.2060593015860414,0.6613046354913866,0.0914330510533888,0.32177507364514796,0.11151537937225249,0.0977173153677999,0.39303482587064675,79,201,0.2926587301587302,295,1008,0.23549826474962815,475,2017,0.20074349442379183,810,4035
0.10462726224494912,0.19923821524853075,0.6624184481225697,0.09012117179073538,0.31801583530436073,0.11007257898550243,0.097187825438017,0.4020100502512563,80,199,0.275827482447342,275,997,0.23570712136409228,470,1994,0.19528703935823516,779,3989
0.10691698620586625,0.22061487823111525,0.6686714039040526,0.0909672968848437,0.31998493428159686,0.112361688607297,0.0979171976595425,0.41,82,200,0.3286852589641434,330,1004,0.2654382470119522,533,2008,0.212898406374502,855,4016
0.10521600637069481,0.20873598652064485,0.6714622323531557,0.0900460032202534,0.3171660687771645,0.11052983567732125,0.0975223166530175,0.37,74,200,0.30378486055776893,305,1004,0.2603285216525635,523,2009,0.20831259333001492,837,4018
0.10565981233779198,0.21563614959872865,0.6715042917502878,0.09010320500233046,0.31751042392036044,0.11089957111842755,0.0975865543409931,0.415,83,200,0.3146853146853147,315,1001,0.26809785322016977,537,2003,0.21138008485150986,847,4007
0.1034361499045514,0.1975545837540501,0.6657446859636575,0.08920507206663399,0.3153174172589752,0.11080794176320126,0.097393412830862,0.3768844221105528,75,199,0.2693467336683417,268,995,0.23467336683417087,467,1990,0.1969354433559407,784,3981
0.10547323255001746,0.20183977627430622,0.6621172824395691,0.09073756953427713,0.3197817643988641,0.11087481902573999,0.097550599390289,0.43,86,200,0.2834331337325349,284,1002,0.2280439121756487,457,2004,0.19785429141716568,793,4008
0.10372989392958518,0.2063612560257287,0.6722309039831972,0.08903507462113712,0.3144294646479849,0.11160725270813368,0.0976704795298885,0.375,75,200,0.2798804780876494,281,1004,0.24750996015936255,497,2008,0.2019422310756972,811,4016
0.10369711348359036,0.20071211457653876,0.6686782687467085,0.08919863369379136,0.31504211845029967,0.11133038017842722,0.09817080762461855,0.30198019801980197,61,202,0.2878338278931751,291,1011,0.24468610973801286,495,2023,0.19970341077607515,808,4046
0.10502804387750037,0.1999189358596465,0.6646662872878353,0.09037750050032348,0.3185756895560247,0.1110798688887976,0.0976616595540753,0.3283582089552239,66,201,0.2999006951340616,302,1007,0.23932472691161866,482,2014,0.19955323901712585,804,4029
0.10283531658586749,0.20023565934730087,0.665212662544413,0.08868038845545666,0.3140595685633412,0.11256438233979268,0.0983168337291446,0.3333333333333333,68,204,0.29285014691478944,299,1021,0.2463271302644466,503,2042,0.19490695396669933,796,4084
0.10803021268137547,0.20169481332520128,0.666591651654268,0.09261363866974928,0.3244781421979157,0.11206803976825541,0.0983315123624285,0.3283582089552239,66,201,0.294234592445328,296,1006,0.24353876739562624,490,2012,0.20253479125248508,815,4024
0.1081494644355595,0.22107512929792683,0.6778374247618939,0.09184801399013051,0.32165122067118807,0.11309452895648238,0.098761617466351,0.4306930693069307,87,202,0.30039525691699603,304,1012,0.2548148148148148,516,2025,0.21500863984201432,871,4051
0.10614331083763398,0.19625531696901785,0.6538449439936203,0.0914962406717662,0.3223810287861188,0.11042042731321926,0.09736686600037969,0.36318407960199006,73,201,0.2869910625620655,289,1007,0.23523573200992556,474,2015,0.1957816377171216,789,4030
0.10849268560587148,0.21401983742087716,0.6727611864904407,0.09239672819088555,0.3234833676804754,0.11104899446417786,0.0978967914339238,0.405,81,200,0.3126873126873127,313,1001,0.25124875124875123,503,2002,0.21523096129837702,862,4005
0.1065732598002683,0.19967340868146655,0.661218963070815,0.0916639807109042,0.3222424833555008,0.1116712630547238,0.097862192677944,0.36318407960199006,73,201,0.2803180914512923,282,1006,0.24254473161033796,488,2012,0.19850931677018632,799,4025
0.10991283793765697,0.2107599742045174,0.6650366230907658,0.09385405102205677,0.3278809226914208,0.11213518344387105,0.0984231546326962,0.3448275862068966,70,203,0.30049261083743845,305,1015,0.24926108374384237,506,2030,0.20389066732331937,828,4061
0.10062481104504686,0.18662237173614937,0.6573540348620303,0.08750251338963708,0.31127936967733044,0.10946279195936649,0.09742034405512655,0.36363636363636365,72,198,0.24798387096774194,246,992,0.22026209677419356,437,1984,0.18619299571680525,739,3969
0.10647942843064795,0.20051114040520052,0.6678522763363712,0.09145417590092392,0.321319024042224,0.11275601423020211,0.0984502872925241,0.3069306930693069,62,202,0.2938856015779093,298,1014,0.2449482503696402,497,2029,0.20571569352057156,835,4059
0.1116584564860427,0.21029559636666864,0.6592316280122086,0.09521298342941392,0.33221150359953455,0.11168097112431291,0.098105387388105,0.385,77,200,0.30776892430278885,309,1004,0.24688899950223991,496,2009,0.21199303309280915,852,4019
0.1048665156142252,0.2026154318631763,0.6698752041757632,0.09001503236823061,0.31727232825886065,0.11156973014677322,0.0980376910540656,0.3448275862068966,70,203,0.2896551724137931,294,1015,0.2522167487684729,512,2030,0.20541871921182267,834,4060
0.10807201503610644,0.20747054360189288,0.6613484482618378,0.09248044848729585,0.32446200335784414,0.11096967394369184,0.09730108754773255,0.3564356435643564,72,202,0.3079207920792079,311,1010,0.2513607125185552,508,2021,0.20603512243383626,833,4043
0.10748103713251698,0.20565312888073228,0.6567237384380176,0.09212850650400754,0.32404941136313187,0.11062291712911577,0.0974257416276939,0.417910447761194,84,201,0.3055555555555556,308,1008,0.24144769459593457,487,2017,0.20054536440257809,809,4034
0.10154734066371461,0.1947966719277336,0.6636644816264907,0.08778476018775984,0.31173351497864915,0.11095991273737638,0.0975143584813991,0.34,68,200,0.2948207171314741,296,1004,0.23344947735191637,469,2009,0.19656631002737,790,4019
0.10864259028642591,0.20605894576255349,0.6646232126455416,0.09299877728237628,0.3257540128911471,0.11120680682354894,0.0979498903285999,0.36,72,200,0.29810568295114653,299,1003,0.24663677130044842,495,2007,0.20647571606475715,829,4015
0.10645515314776015,0.20787435226090092,0.6717190974892142,0.09111925254219355,0.3201246316227432,0.11103557890629409,0.0975417364932053,0.335,67,200,0.281437125748503,282,1002,0.250499001996008,502,2004,0.21152407084060862,848,4009
0.10778026348496147,0.23107991387589216,0.6762573589476353,0.09117906653040576,0.3202201414033747,0.11110268550951062,0.0969903460049105,0.4577114427860697,92,201,0.3402985074626866,342,1005,0.27001491795126803,543,2011,0.2172508078548347,874,4023
0.10582407685379766,0.21329992393425046,0.6606165965092885,0.09064308249842783,0.3197554490651155,0.11236168762513567,0.09787294245167275,0.4120603015075377,82,199,0.3003003003003003,300,999,0.24124124124124124,482,1998,0.19939954966224668,797,3997
0.10584986191313081,0.21386399229489841,0.6761696197762026,0.09036812026333864,0.31770978470316147,0.10969669099084625,0.0965164087909259,0.4472361809045226,89,199,0.2994974874371859,298,995,0.24610748367654445,490,1991,0.2011046949535526,801,3983
0.10326927876216621,0.19804276330141987,0.6653963259208213,0.08903260518085687,0.31494093209682494,0.11038234563275573,0.0971903153383274,0.375,75,200,0.29270729270729273,293,1001,0.23564653020469295,472,2003,0.19765410531569752,792,4007
0.10412514946193703,0.2055377754877969,0.6674610149756348,0.08938938102447862,0.3157863809165731,0.11073361051202639,0.09822664115888044,0.4,80,200,0.3020937188434696,303,1003,0.24514200298953662,492,2007,0.19656203288490284,789,4014
0.10902181423354061,0.21244392379276175,0.665630162403207,0.0929636688636513,0.32546695839275874,0.11299385469664196,0.0986356435352205,0.38613861386138615,78,202,0.315893385982231,320,1013,0.263573543928924,534,2026,0.21174728529121423,858,4052
0.10739047057088066,0.1983720095170531,0.6575211132722287,0.09238215308368995,0.324518174181706,0.11253313661898767,0.0983865570134078,0.3793103448275862,77,203,0.2874015748031496,292,1016,0.23167732415150025,471,2033,0.19326284730759774,786,4067
0.10872369988090512,0.21433964462569044,0.6642223143297623,0.09266033375345399,0.32481447556082205,0.11175554569321035,0.0984338244255077,0.4129353233830846,83,201,0.31479642502482624,317,1007,0.25260545905707193,509,2015,0.2066997518610422,833,4030
0.1061525347239633,0.21414722304867004,0.6754851826725157,0.09052289217510263,0.31830010539575665,0.11107544332726621,0.0970107097878164,0.37185929648241206,74,199,0.3049147442326981,304,997,0.2522567703109328,503,1994,0.20586760280842528,821,3988
0.1095427143067196,0.21488158604710828,0.6609035898602849,0.09335324576727111,0.326974537063342,0.11280399862186208,0.0984691266105474,0.4019607843137255,82,204,0.3176470588235294,324,1020,0.2607843137254902,532,2040,0.21127450980392157,862,4080
0.11082537955590722,0.21724533325500806,0.666304682330856,0.09411304963494309,0.3285490544500739,0.11153180069764315,0.0977289915288972,0.3910891089108911,79,202,0.32443125618199803,328,1011,0.271513353115727,549,2022,0.2208209693372898,893,4044
0.10617185949593173,0.2065806550083361,0.6663942928196743,0.09095812161753772,0.32010216514990847,0.11104940180270453,0.0973191110217156,0.373134328358209,75,201,0.2999006951340616,302,1007,0.2511166253101737,506,2015,0.20416770032250062,823,4031
0.10655165536497806,0.2039385477657482,0.6657707695862076,0.09143562814599389,0.3213777751030066,0.1114578094394043,0.09736756400271505,0.36,72,200,0.29241516966067865,293,1002,0.2433915211970075,488,2005,0.1994515083520319,800,4011
0.10575029539188657,0.19624675088167493,0.6607835956238977,0.09116800375252238,0.3209528557011626,0.11196806066751087,0.09861297756640415,0.37438423645320196,76,203,0.25911330049261083,263,1015,0.2274741506646972,462,2031,0.20088626292466766,816,4062
0.10417390441212963,0.2021158673256983,0.6689659764114029,0.08954903756066411,0.3160412628807022,0.11132596385243723,0.0982400942093117,0.3880597014925373,78,201,0.2869910625620655,289,1007,0.23932472691161866,482,2014,0.20079424174733185,809,4029
0.1029950333617619,0.20069871910401998,0.6653032856375404,0.08866097569706015,0.3139536168591616,0.11090462661966581,0.0969360290967542,0.33668341708542715,67,199,0.28012048192771083,279,996,0.24234821876567988,483,1993,0.20622177621675866,822,3986
0.1098137747561336,0.21225434421635997,0.6729892224862268,0.09346574760237436,0.3262590852743816,0.11319850468123104,0.0985935612869935,0.35148514851485146,71,202,0.3126232741617357,317,1014,0.25776244455396746,523,2029,0.2126139443212614,863,4059
0.1071852144692627,0.20421325601087023,0.6682062334291118,0.09191350952327673,0.32250167654991774,0.11255337594140154,0.09780423136269731,0.32673267326732675,66,202,0.2898120672601385,293,1011,0.2417202174987642,489,2023,0.20632567333827526,835,4047
0.10266140710041444,0.2051548446118302,0.6720451123481044,0.0881747613411139,0.3121706359802693,0.11093189527722416,0.0981830691576235,0.375,75,200,0.3026973026973027,303,1001,0.24475524475524477,490,2002,0.20324594257178527,814,4005
0.1038967461180892,0.1966939456746406,0.6592353122766335,0.08968681455215442,0.3171906656713245,0.11103542582438482,0.0977512886601688,0.32673267326732675,66,202,0.28486646884273,288,1011,0.24183976261127596,489,2022,0.19782393669634027,800,4044
0.10476096306916498,0.210050467451181,0.6653718556992166,0.08976642432175391,0.31711839745864934,0.11148941572272787,0.0981264502023882,0.4207920792079208,85,202,0.3056379821958457,309,1011,0.24925816023738873,504,2022,0.20444993819530285,827,4045
0.10742440874164255,0.21103309966599038,0.6628720428709663,0.09187701739230879,0.3228666058124627,0.11178820026463417,0.0977173153677999,0.39,78,200,0.30439121756487025,305,1002,0.24750499001996007,496,2004,0.20958083832335328,840,4008
0.10733790090358455,0.20931570274134997,0.6622956538203102,0.09191657469120079,0.32300153839538986,0.11070171110363733,0.0978052215541643,0.43283582089552236,87,201,0.2869910625620655,289,1007,0.24329692154915591,490,2014,0.20307845084409137,818,4028
0.11084301753003742,0.22370120685906594,0.669210833840329,0.09393902428567999,0.3279390074985316,0.11261984167963887,0.09860275364559945,0.39901477832512317,81,203,0.32906403940886697,334,1015,0.2655172413793103,539,2030,0.21398670278256587,869,4061
0.10355264463630048,0.20959859116362012,0.672059020370564,0.08878320979353593,0.3138721211046124,0.11174547884059635,0.09835965076740505,0.4079601990049751,82,201,0.2969215491559086,299,1007,0.23970223325062034,483,2015,0.20198511166253103,814,4030
0.1029784694943066,0.1987538652419109,0.6625917404426668,0.0887873239281268,0.3144758511946706,0.11049531039057536,0.0973704119707143,0.3781094527363184,76,201,0.2965174129353234,298,1005,0.23918448533068126,481,2011,0.19816011934361014,797,4022
0.10175910699157821,0.20545266730152323,0.6679324884770717,0.08756665846684282,0.3107641927959531,0.11056673214453389,0.0971452818427211,0.395,79,200,0.30309072781655033,304,1003,0.24177467597208374,485,2006,0.19237478195863444,772,4013
0.1058631114635476,0.2087611999474733,0.6650999585422053,0.09069040369634529,0.3194776632166048,0.11137667879129069,0.0978634509543636,0.40298507462686567,81,201,0.3005952380952381,303,1008,0.24590976698066436,496,2017,0.20396530359355639,823,4035
0.10609671333531924,0.20970114293146042,0.6774777634819632,0.09054384022776273,0.3179652272281059,0.11237770598255556,0.0989717136950195,0.36318407960199006,73,201,0.3018867924528302,304,1007,0.2576961271102284,519,2014,0.21425024826216485,863,4028
0.1076565666551332,0.2080960236075679,0.663443095340589,0.09218954864719395,0.3235329749108843,0.1120970432009939,0.098226482769583,0.3811881188118812,77,202,0.2888229475766568,292,1011,0.23875432525951557,483,2023,0.20069204152249134,812,4046
0.10232464728623789,0.20685737602371507,0.6699870506684313,0.08795250677964808,0.3117315741896127,0.11110000855266738,0.0974056208476971,0.3969849246231156,79,199,0.29346733668341707,292,995,0.2395781014565545,477,1991,0.19758975646497615,787,3983
0.1044776119402985,0.20879361337627828,0.6639234974888342,0.08967342815055673,0.3169537680030149,0.1125399868242127,0.0981011341145226,0.4088669950738916,83,203,0.296551724137931,301,1015,0.24679802955665026,501,2030,0.19926108374384235,809,4060
0.10731779723912721,0.20191452708566598,0.6613782149320251,0.09207836173941222,0.3233696974892131,0.11149992987461513,0.0982842196555105,0.3316831683168317,67,202,0.29306930693069305,296,1010,0.2508659079663533,507,2021,0.20237506185056903,818,4042
0.10944079913818432,0.209503175232925,0.6645770530342925,0.09350829377484185,0.3269222036985944,0.11274412461878798,0.0983305510344346,0.35784313725490197,73,204,0.2948090107737512,301,1021,0.24828599412340843,507,2042,0.20396669931439765,833,4084
0.10954678871697926,0.2141823280039098,0.6668111092014486,0.09328705292103985,0.32631087658741054,0.11113582677395908,0.097862192677944,0.3283582089552239,66,201,0.3263681592039801,328,1005,0.26119402985074625,525,2010,0.21194029850746268,852,4020
0.10378772736358186,0.19380233288311577,0.6630906637527401,0.08960759209708617,0.31653936261421384,0.11122447369658103,0.09752230588786501,0.255,51,200,0.287,287,1000,0.248375812093953,497,2001,0.2013993003498251,806,4002
0.10490736104156234,0.2048768767338355,0.6645728324181784,0.09004684987820691,0.31774005805849775,0.11159099813031156,0.09780423136269731,0.32160804020100503,64,199,0.3106212424849699,310,998,0.2443665498247371,488,1997,0.19954932398597897,797,3994
0.1034976780950499,0.19278360163590527,0.663255963332072,0.08941541323986961,0.31608467330796924,0.11115751818757309,0.097518586223277,0.3316831683168317,67,202,0.2875494071146245,291,1012,0.22628458498023715,458,2024,0.1966403162055336,796,4048
0.10693583849690186,0.22627570348424197,0.6802142729398672,0.09061969568088943,0.3183095142208567,0.11145207436700148,0.0974271387767587,0.425,85,200,0.332,332,1000,0.2708645677161419,542,2001,0.21964017991004497,879,4002
0.10698930106989302,0.21783661100359986,0.6739907044349358,0.09102179971547583,0.3197228148133327,0.11197748608996559,0.0980291131043925,0.375,75,200,0.322,322,1000,0.2655,531,2000,0.214,856,4000
0.10237315063052328,0.19437397800973877,0.6621194974592929,0.08858378990885954,0.31381294968973433,0.11246058055182104,0.0980205351547194,0.36318407960199006,73,201,0.27507447864945384,277,1007,0.23932472691161866,482,2014,0.1971201588877855,794,4028
0.10959789253939063,0.21750408941389765,0.6752671177510489,0.09313757015470693,0.32531107575929924,0.11258990699521765,0.0980205351547194,0.36318407960199006,73,201,0.3034825870646766,305,1005,0.2595723520636499,522,2011,0.21451652995277157,863,4023
0.10821574315354737,0.22612115062197355,0.6793173057746132,0.09168236636409523,0.3212516143872865,0.11315027125642689,0.0989514064388523,0.42857142857142855,87,203,0.3228346456692913,328,1016,0.2636497786522381,536,2033,0.21367101057290386,869,4067
